# Undirected graph: ../../data/output/amazon.ungraph.txt
# Amazon
# Nodes: 334863 Edges: 925872
# FromNodeId	ToNodeId
226391	470848
226391	477277
226391	502280
226393	246414
226393	249945
226393	267301
226393	274801
226393	292944
226393	314439
226393	329378
226393	350732
226393	509393
226393	514070
226393	523589
226395	289216
226395	367724
226395	436633
226395	466256
226395	538151
226396	416083
226396	444275
226397	233478
226399	285860
226399	294512
226399	323879
226399	359665
226399	469949
226401	315768
226401	349265
226401	514797
226402	322171
226402	396600
226404	464499
226404	464506
226404	464511
226404	464513
226406	226413
226406	228037
226406	257011
226406	266899
226406	275614
226406	356924
226406	367045
226406	374957
226406	375321
226406	380922
226406	388922
226406	422161
226406	501486
226406	522196
226406	523924
226406	525063
226406	538235
226407	226412
226407	226810
226407	413128
226407	430604
226408	507524
226409	344149
226409	350374
226409	410765
226409	418117
226409	438462
226409	445992
226412	363141
226412	413128
226412	430604
226413	228037
226413	374957
226413	501484
226413	523924
226413	538235
226416	261789
226416	402630
226416	483465
226417	243556
226417	273052
226417	495754
226418	447379
226419	292108
226419	316267
226419	332690
226419	510749
226421	257402
226424	364223
226424	401682
226424	403930
226424	490620
226424	494985
226424	511904
226424	538677
226424	547782
226425	277140
226426	272885
226426	290485
226426	424295
226426	541583
226427	316319
226427	483465
226428	471589
226428	511784
226430	251255
226430	373985
226430	466758
226431	341085
226431	405983
226432	285411
226432	285907
226432	358655
226432	373928
226432	477186
226432	533587
226433	244296
226433	313754
226433	313755
226433	457779
226433	541697
226435	263368
226435	323241
226435	347241
226437	339684
226437	468970
226437	491168
226439	288974
226439	293345
226439	297491
226439	337045
226439	351773
226439	438072
226439	495424
226440	351434
226441	422280
226441	547121
226442	285467
226442	359919
226443	238070
226443	505711
226443	505949
226444	503791
226445	270810
226445	282716
226445	356221
226445	372654
226445	376315
226446	284242
226446	284613
226447	235669
226447	250166
226447	523071
226450	280573
226450	433775
226451	377776
226451	545032
226451	548215
226453	329689
226453	484880
226454	228499
226454	532350
226458	251233
226458	275674
226459	291516
226459	484293
226460	268832
226460	337985
226460	386765
226460	396399
226460	452471
226462	251230
226462	380653
226462	528105
226462	537927
226465	410263
226468	532042
226469	271681
226469	383668
226469	489450
226470	424811
226470	480583
226471	291216
226471	392958
226473	234523
226473	257299
226473	275681
226473	284315
226473	309641
226473	314593
226473	322229
226473	349828
226473	352413
226473	365318
226473	369857
226473	374275
226473	401044
226473	419371
226473	430964
226473	433351
226473	483697
226473	487489
226473	488526
226473	488791
226473	494954
226473	509416
226473	509616
226478	270066
226478	284424
226478	400803
226478	466594
226480	332748
226480	344583
226480	463625
226480	529162
226482	376652
226482	444938
226482	455127
226482	493655
226483	237165
226483	347363
226484	273732
226485	254630
226487	314268
226487	470908
226487	536012
226488	314140
226488	499604
226490	403226
226492	250190
226492	430936
226495	286141
226495	332670
226495	517059
226496	270494
226496	444519
226496	513693
226497	279236
226497	284646
226497	401527
226497	439836
226498	259446
226498	437131
226498	448948
226501	229920
226501	423388
226501	527591
226502	278316
226502	295123
226502	493431
226503	267046
226503	317328
226503	472047
226506	226510
226506	235759
226506	261430
226506	277975
226508	251281
226508	275667
226508	300099
226508	504392
226508	529303
226510	235759
226510	256154
226510	261430
226510	277975
226510	395932
226510	473182
226510	494382
226511	251282
226511	255476
226511	270152
226511	371677
226511	440037
226511	446973
226511	484404
226511	493054
226511	517210
226511	521759
226513	425087
226513	473689
226513	491323
226513	527492
226515	546235
226515	547512
226516	232752
226516	250661
226516	279219
226516	365035
226516	501941
226517	226754
226517	265489
226517	447594
226518	238704
226519	470329
226519	504415
226520	342495
226520	468050
226521	485099
226521	528363
226530	294595
226531	356995
226531	357582
226531	360238
226532	293380
226533	233754
226535	301539
226535	328991
226536	435660
226536	435700
226536	435715
226536	435716
226536	459853
226536	496805
226536	504979
226541	294393
226542	305954
226542	360777
226542	477183
226542	503809
226543	237756
226543	354090
226543	499414
226544	436880
226545	256789
226545	264356
226545	353036
226547	429069
226547	451761
226547	487443
226547	519014
226548	261605
226548	535923
226549	260176
226549	309245
226549	365506
226549	415078
226549	519656
226550	228929
226550	333387
226550	343718
226550	506859
226551	245194
226551	330857
226551	442229
226554	468893
226554	478589
226554	514855
226554	523458
226557	370592
226557	370623
226557	394599
226559	287247
226559	496554
226560	267274
226560	491898
226560	539778
226561	234224
226561	386376
226561	453999
226561	535391
226562	308543
226562	309693
226562	351898
226562	406655
226563	255285
226563	256258
226563	321795
226563	378685
226563	402631
226563	473047
226563	493091
226563	532820
226564	310394
226564	386080
226564	491961
226565	500231
226569	288792
226569	472908
226570	233050
226573	275792
226573	443197
226573	465245
226574	231855
226574	239107
226574	272094
226574	278551
226575	269845
226575	352064
226577	275786
226577	334877
226577	362031
226577	424197
226577	479496
226577	496046
226577	517913
226578	381661
226578	405156
226579	251361
226579	307713
226579	323141
226579	424904
226579	448763
226581	275790
226581	300173
226581	461206
226582	229289
226582	317883
226582	420034
226582	492851
226582	539953
226584	255758
226584	262144
226584	334106
226584	359869
226584	456250
226584	506112
226585	486210
226587	226592
226587	385717
226587	420010
226587	478068
226587	494282
226591	238530
226591	251919
226591	294331
226591	295110
226591	368419
226591	401190
226591	412499
226591	459073
226591	468292
226591	474491
226592	434633
226592	479358
226592	485448
226593	285195
226594	365684
226594	395801
226594	441300
226594	501549
226597	301927
226597	389445
226597	410981
226597	410985
226597	434945
226597	434947
226597	437137
226597	459847
226599	280497
226599	365061
226600	303866
226600	394769
226601	407916
226601	517097
226601	531766
226603	260437
226603	364716
226603	378734
226603	423001
226603	435691
226605	468003
226605	488284
226605	529460
226607	475297
226608	297851
226608	426669
226610	236571
226610	241664
226610	275849
226610	276903
226610	300893
226610	329359
226610	329360
226610	334380
226610	338810
226610	368448
226610	370589
226610	372750
226610	394484
226610	418753
226610	424754
226610	424759
226610	440885
226610	442716
226610	442718
226610	442725
226610	451018
226610	477050
226610	484337
226610	484602
226610	484617
226610	502513
226610	513698
226610	519757
226610	519759
226610	524437
226610	541635
226611	324017
226611	361818
226611	382166
226611	427779
226611	457595
226613	354294
226613	425444
226613	480615
226613	484085
226613	506269
226615	300213
226615	326606
226616	325011
226616	357543
226617	250397
226617	370645
226617	456851
226619	421083
226619	444931
226619	464875
226619	529832
226620	316769
226620	388821
226620	407460
226621	439174
226625	532669
226626	246430
226626	254092
226626	466163
226629	259678
226629	441926
226630	297058
226630	304479
226634	228018
226634	276736
226634	469963
226635	364489
226635	428900
226637	345807
226637	404238
226638	279354
226638	494483
226640	367591
226640	515192
226642	524522
226645	368759
226648	490711
226649	267693
226649	298191
226649	486824
226653	254542
226653	320980
226653	337608
226653	519617
226654	297896
226654	523664
226654	525313
226654	531782
226654	535205
226658	342395
226658	366620
226658	516216
226661	229804
226661	278394
226662	318506
226664	235824
226664	304004
226664	332954
226664	345375
226664	367919
226664	391280
226664	430936
226664	504326
226664	517662
226664	519449
226664	520781
226667	336991
226667	420863
226669	547892
226670	399719
226670	451476
226670	464528
226670	464565
226670	542062
226671	251469
226672	244538
226672	346132
226674	249086
226674	357688
226674	405527
226676	336117
226676	346506
226676	402499
226676	472393
226676	479637
226677	282818
226679	239069
226679	263728
226679	273303
226679	326537
226679	471341
226679	488806
226679	513604
226679	517124
226680	368233
226680	376368
226680	481405
226680	486976
226681	272667
226681	459564
226682	321226
226683	235849
226683	261448
226683	296146
226683	352614
226683	355704
226685	390003
226688	291488
226688	322887
226689	316689
226689	517738
226689	526223
226692	517578
226694	310777
226694	449934
226695	445851
226696	298557
226696	501444
226696	517010
226697	272736
226697	460297
226697	508602
226698	253781
226698	358565
226698	369820
226698	424338
226698	465424
226698	468608
226699	261012
226699	403658
226699	403660
226699	455050
226701	242651
226701	317794
226701	419037
226701	489766
226701	515306
226701	531476
226702	313470
226702	333080
226703	264669
226703	452821
226704	489703
226704	525517
226705	322512
226706	254106
226707	255199
226707	305735
226707	365552
226707	516974
226709	293961
226709	468205
226709	484171
226710	538025
226711	283115
226712	278062
226712	377813
226713	408211
226713	417235
226713	425562
226713	439259
226713	501756
226714	317422
226716	274353
226717	242808
226717	252175
226717	331523
226717	365795
226717	449740
226719	258722
226719	301893
226719	338787
226719	374714
226719	390770
226719	391107
226719	408322
226719	460346
226719	493419
226720	311693
226720	479661
226725	337103
226725	418314
226725	487537
226726	244400
226726	309299
226726	457370
226726	494583
226730	500745
226733	384035
226733	388937
226733	449503
226733	501600
226733	534131
226734	235398
226734	280564
226734	369047
226734	485507
226734	545233
226735	245699
226736	544902
226737	547116
226737	548102
226738	226740
226738	514493
226738	521911
226740	420056
226740	536705
226741	328752
226741	472639
226743	226745
226743	240490
226743	260723
226743	271513
226743	271516
226743	271522
226743	460504
226744	542785
226745	240490
226745	271513
226745	271516
226745	271522
226748	252681
226748	322569
226748	435087
226749	300330
226749	330589
226749	506484
226750	544263
226750	545215
226751	260541
226751	276122
226751	300431
226752	275129
226754	265489
226754	314406
226754	483288
226755	419325
226755	494464
226760	416975
226760	449497
226760	459050
226760	532407
226760	535642
226761	535692
226763	545227
226763	545807
226763	547980
226765	362857
226765	478476
226765	539034
226766	246411
226766	388475
226766	398863
226767	277854
226767	475771
226772	281196
226772	332775
226772	334464
226772	403519
226772	462101
226772	474862
226776	346480
226777	226779
226777	278546
226777	317762
226777	402885
226777	418130
226778	269416
226778	471300
226779	372652
226779	394495
226782	349356
226782	442737
226782	460221
226782	472839
226782	488792
226782	504858
226784	424864
226784	439058
226784	478800
226784	485372
226785	374644
226785	420374
226785	428038
226787	399944
226787	462375
226787	466257
226789	240896
226789	325514
226789	372323
226789	440962
226789	495782
226792	281236
226792	359146
226793	359596
226793	476677
226795	240921
226795	241662
226795	323781
226795	384983
226795	474874
226795	475617
226795	506111
226795	520118
226795	527061
226796	249163
226796	343384
226796	478158
226796	483389
226798	265106
226798	313532
226798	325479
226798	384627
226798	404929
226798	461339
226798	511037
226801	479362
226801	519053
226803	255358
226803	292022
226803	382213
226805	326752
226805	337438
226805	410659
226805	478578
226805	490704
226808	387104
226808	450674
226808	528231
226809	243139
226809	465763
226810	293574
226810	392295
226810	512627
226815	283380
226815	387103
226815	425468
226816	412285
226816	477380
226816	505480
226817	234841
226818	300389
226820	305318
226820	479391
226822	331553
226822	400796
226825	251668
226825	331619
226825	347786
226825	413974
226827	275907
226827	451625
226828	280547
226828	419072
226828	527848
226829	251607
226829	274406
226829	298842
226829	342815
226829	345613
226830	311772
226830	322831
226830	335411
226831	279931
226831	481666
226831	538224
226832	317642
226832	484016
226832	542571
226835	324458
226837	236080
226837	275085
226837	298759
226837	312453
226837	360649
226837	411478
226837	497241
226838	241268
226838	346027
226838	392762
226839	238119
226839	247389
226839	334825
226839	399186
226839	516175
226841	249165
226841	353214
226841	399100
226841	490905
226842	465129
226844	286001
226844	350316
226844	358637
226844	373415
226844	406232
226844	494364
226845	517407
226846	239771
226846	338024
226847	341570
226847	402533
226847	504310
226850	321862
226850	367323
226851	471456
226853	266246
226853	380423
226853	442196
226853	504713
226854	341839
226855	362529
226855	455524
226856	406778
226857	250003
226857	382910
226857	426937
226857	534309
226858	244303
226858	251635
226858	392848
226858	407004
226858	441197
226858	453258
226859	434413
226859	435479
226860	296389
226860	325265
226860	469099
226860	473285
226860	483805
226862	297582
226862	335614
226862	530185
226862	538330
226865	272596
226865	313986
226865	372005
226865	474418
226866	232847
226866	408106
226866	528072
226867	406114
226867	452755
226867	522091
226870	227311
226870	307372
226870	528904
226873	368882
226874	416677
226876	295796
226876	301044
226876	337905
226876	428515
226877	251655
226877	514683
226877	533435
226879	333621
226879	418644
226879	477527
226880	273835
226880	378481
226881	258383
226881	336046
226881	405199
226881	423804
226881	502164
226881	512784
226881	521301
226881	530305
226881	531165
226883	289772
226883	350636
226883	376506
226884	447719
226884	480828
226888	339013
226888	373684
226888	518241
226890	252748
226890	309995
226890	349155
226890	455234
226890	455915
226890	487031
226890	494899
226891	307877
226891	342723
226892	243972
226892	259936
226892	314360
226892	324763
226892	327102
226892	373577
226892	401077
226892	403023
226892	417269
226892	513221
226892	513447
226892	532444
226893	373524
226893	398211
226893	406419
226893	414436
226893	499080
226894	232180
226898	234650
226898	242071
226898	463803
226898	524331
226898	524962
226898	543766
226899	270113
226899	329122
226899	348665
226899	372920
226899	503674
226899	515228
226903	325846
226903	396920
226904	400912
226904	483118
226904	523727
226904	548484
226905	488050
226905	521384
226908	417509
226908	521956
226909	451185
226909	504773
226912	246768
226912	276086
226912	276847
226912	362551
226913	321965
226913	322439
226913	440077
226913	461054
226913	525334
226913	526188
226917	271457
226917	428272
226917	510432
226918	449512
226918	505519
226918	519819
226921	534925
226922	296843
226922	460694
226922	514618
226925	236874
226925	254120
226925	275628
226925	278572
226925	390063
226925	426004
226928	260616
226928	316213
226928	466825
226929	476706
226929	519143
226931	427185
226931	443687
226931	453724
226933	288773
226933	395260
226933	402328
226933	409089
226933	433116
226933	530594
226935	457154
226935	509418
226937	227831
226938	251713
226940	303724
226943	229729
226943	238456
226943	248815
226943	346588
226943	355230
226943	375581
226943	415336
226943	461821
226946	345577
226947	306205
226947	344998
226947	345166
226947	390449
226947	437062
226952	227627
226952	230748
226952	238950
226952	241157
226952	248672
226952	270234
226952	291524
226952	294584
226952	301556
226952	307477
226952	334281
226952	340054
226952	345391
226952	346702
226952	347579
226952	350296
226952	357058
226952	361118
226952	362895
226952	363154
226952	373041
226952	381001
226952	388083
226952	388429
226952	394059
226952	404891
226952	412849
226952	414092
226952	438049
226952	449778
226952	452749
226952	452762
226952	456973
226952	478032
226952	478618
226952	480980
226952	482263
226952	493849
226952	497361
226952	511821
226952	528621
226952	540681
226952	544827
226952	545008
226953	342051
226953	477260
226953	513026
226955	240197
226955	545701
226956	286123
226958	378107
226958	402467
226958	432811
226958	438860
226962	231106
226962	300091
226962	321895
226962	382710
226962	394036
226962	397851
226962	434360
226962	468106
226962	544152
226962	546200
226962	547516
226962	547935
226962	548047
226962	548385
226963	252401
226964	318273
226965	279708
226965	301181
226966	536079
226966	546721
226967	298504
226967	516056
226967	522983
226972	407805
226972	455362
226973	319296
226973	328527
226973	341532
226973	366835
226973	383619
226973	503459
226975	292721
226975	394285
226976	228507
226976	309167
226976	326116
226976	329020
226976	329389
226976	332820
226976	335102
226976	342949
226976	403955
226976	406171
226976	425325
226976	433581
226976	471502
226976	488209
226976	534655
226976	538036
226976	538230
226976	538378
226976	540373
226976	542618
226978	362029
226979	254596
226979	319933
226979	339978
226982	366723
226983	242053
226984	318109
226984	440763
226985	270206
226985	386975
226986	293361
226987	282102
226987	437087
226990	266951
226990	417365
226990	420321
226993	316549
226993	388467
226993	444092
226994	232799
226994	408624
226995	253064
226995	446701
226996	237540
226996	237924
226996	460072
226996	523387
226996	528883
226997	317111
226999	283321
226999	548074
227002	264202
227002	380852
227002	388103
227002	531449
227003	232558
227003	346507
227003	360262
227005	391211
227005	533810
227005	546113
227005	547177
227006	533810
227006	546113
227006	547177
227007	261493
227008	544062
227009	228120
227009	238016
227009	284823
227009	291026
227009	314204
227009	317224
227009	324092
227009	340393
227009	358826
227009	361968
227009	375525
227009	409390
227009	409473
227009	415781
227009	415954
227009	429178
227009	437791
227009	440563
227009	443057
227009	445046
227009	463085
227009	470979
227009	506363
227009	515287
227009	541484
227010	534814
227014	251463
227014	321214
227014	429101
227014	458443
227015	359309
227015	384375
227015	421306
227018	378165
227019	543809
227019	546523
227020	367855
227026	230902
227026	337224
227026	354658
227027	282357
227027	363390
227027	449170
227028	296350
227029	287150
227029	303880
227029	320973
227029	352685
227029	352709
227029	369015
227029	397245
227029	421023
227029	442913
227029	444928
227029	458342
227029	489319
227029	528645
227029	530287
227030	271205
227035	229871
227035	340316
227035	346500
227035	522175
227036	390014
227036	478709
227036	542827
227037	445859
227037	468734
227037	469882
227039	388574
227040	253225
227040	359683
227040	433690
227040	496607
227040	516231
227040	532395
227042	273824
227042	298306
227042	342998
227042	360245
227043	327773
227043	510305
227045	270057
227045	413158
227046	344500
227046	505119
227050	463567
227051	238526
227051	341038
227051	411947
227051	476274
227052	383474
227052	433207
227052	442170
227052	502748
227052	535939
227053	427355
227054	324218
227055	246076
227055	324643
227055	422713
227055	450341
227055	452375
227055	547557
227056	335234
227056	338589
227058	323437
227060	251826
227060	298586
227060	367881
227060	537499
227062	384835
227062	458709
227062	511273
227062	517189
227065	472466
227066	279666
227067	246452
227067	273842
227067	294985
227067	345300
227067	523041
227068	391402
227068	454353
227070	434223
227070	474041
227072	276237
227072	325606
227075	251965
227075	410925
227076	519950
227079	228034
227079	293207
227079	327627
227079	363890
227079	443717
227079	474379
227082	266249
227083	263527
227083	287976
227083	442418
227084	366856
227084	450004
227087	266311
227087	296157
227087	313780
227087	531450
227088	531692
227092	416737
227093	296016
227093	463140
227093	510999
227093	515301
227094	242080
227094	317872
227094	440978
227094	447467
227094	455781
227094	531701
227095	349503
227095	502280
227096	237775
227096	250724
227097	250451
227097	380606
227097	401251
227097	456135
227097	478364
227097	479185
227097	515305
227097	542095
227099	246806
227099	374117
227099	501692
227100	234887
227100	235235
227100	243204
227100	266357
227100	271116
227100	392396
227100	452663
227100	472225
227100	486240
227103	242721
227104	358619
227104	418101
227104	486121
227105	265121
227105	284376
227105	350676
227105	398449
227105	431273
227105	442007
227105	504738
227109	273308
227109	434038
227112	498799
227114	354821
227117	373116
227117	404846
227117	406978
227117	475883
227118	385730
227118	403157
227120	228889
227120	235902
227120	256867
227120	276290
227120	321208
227120	331748
227120	334824
227120	346518
227120	368393
227120	383110
227120	401619
227120	410550
227121	327497
227121	368669
227121	374161
227121	463477
227121	490490
227121	524027
227122	462553
227122	474002
227122	475813
227124	296200
227124	422946
227125	260664
227125	350010
227125	367893
227125	386782
227125	390698
227125	442143
227125	448112
227125	487239
227125	494916
227127	251892
227127	346995
227127	370475
227127	438396
227130	276297
227130	344975
227130	416630
227131	270475
227131	287251
227131	317946
227131	346115
227131	543967
227132	264776
227132	415514
227134	370645
227135	515350
227136	391066
227136	474835
227137	297677
227138	422398
227138	448847
227138	472851
227138	528206
227140	548091
227143	534777
227143	539919
227145	335929
227145	399115
227145	403913
227145	479540
227146	269695
227146	332012
227146	468297
227148	268429
227148	285912
227148	298114
227149	243360
227149	269368
227149	393150
227149	483566
227154	291805
227154	501567
227157	249905
227157	412213
227163	269014
227163	293219
227163	343093
227164	227322
227164	360752
227164	370187
227167	298642
227167	339932
227167	339933
227167	339937
227167	485463
227168	452981
227168	504924
227169	320123
227169	535773
227174	241059
227174	350877
227174	534837
227176	258609
227176	286967
227176	342031
227177	357129
227177	525798
227180	342074
227180	475177
227182	251949
227182	290775
227182	369350
227182	408355
227182	437509
227182	476684
227182	487527
227184	441172
227184	444618
227185	300356
227185	454790
227186	318808
227186	405826
227188	269145
227188	367777
227188	478874
227189	264750
227189	283384
227189	284779
227189	342146
227189	408963
227189	437667
227189	514359
227189	540239
227189	544696
227189	546532
227189	546688
227189	546934
227189	547318
227189	548368
227191	322124
227191	364102
227191	444808
227191	462983
227192	463035
227192	507812
227192	542937
227193	257867
227193	332401
227193	339407
227193	503470
227193	542149
227194	322546
227195	356685
227195	529064
227197	424702
227197	434785
227197	490631
227197	527870
227199	453394
227199	514220
227199	537808
227201	232698
227201	233103
227201	233327
227201	240285
227201	241367
227201	252818
227201	266178
227201	272769
227201	287242
227201	313454
227201	314359
227201	317586
227201	325091
227201	330463
227201	332331
227201	332897
227201	337484
227201	360757
227201	382735
227201	398134
227201	402044
227201	404049
227201	406735
227201	414039
227201	425178
227201	425247
227201	437735
227201	448734
227201	461556
227201	470442
227201	472855
227201	474638
227201	478571
227201	481004
227201	500383
227201	505386
227201	506991
227201	508696
227201	513120
227201	520651
227201	520665
227201	522264
227201	525659
227201	530923
227201	532605
227201	532664
227202	253350
227202	253618
227202	265239
227202	271128
227202	390518
227202	416397
227202	429696
227202	440276
227203	302697
227203	390715
227203	423670
227203	427068
227203	440243
227203	507491
227203	509743
227205	483457
227206	335192
227206	461876
227206	537699
227208	235110
227208	348008
227208	530163
227209	400206
227209	462923
227209	462924
227209	485540
227210	236851
227210	280491
227211	256218
227211	315854
227211	482612
227211	526130
227211	533506
227212	366649
227212	395687
227212	436371
227214	265719
227214	266876
227214	303337
227214	364958
227214	367579
227214	420377
227214	458875
227214	459526
227214	468969
227214	472044
227214	479997
227218	390212
227221	473267
227221	495592
227221	511824
227221	527638
227222	300930
227222	347411
227222	466624
227222	479267
227223	307315
227223	484406
227224	229897
227224	234183
227224	284374
227224	290406
227224	322883
227224	323848
227224	328116
227224	350853
227224	396659
227224	410649
227224	449065
227224	457452
227225	239578
227225	268369
227225	408860
227227	463556
227228	325741
227228	391199
227228	469508
227228	501360
227229	272872
227229	361516
227229	432202
227229	437835
227230	323770
227230	350975
227230	392323
227231	493722
227233	396664
227233	404036
227234	275120
227234	349656
227234	431595
227234	455573
227234	507477
227235	350762
227237	232611
227237	288578
227237	497862
227238	258010
227238	525013
227238	544305
227239	499686
227239	508400
227241	305845
227241	459097
227241	538828
227242	340424
227242	484772
227242	523293
227242	536845
227244	239502
227244	289044
227244	353763
227244	358579
227244	429215
227245	228723
227245	264465
227245	292482
227245	382851
227245	405009
227245	487356
227245	530994
227248	306900
227250	328616
227250	485070
227250	546290
227251	241853
227251	335113
227251	364433
227251	513119
227251	518802
227252	297474
227252	344559
227252	394045
227252	427675
227252	480683
227252	505148
227252	510123
227252	524794
227253	388232
227253	499792
227253	532042
227254	275895
227254	304242
227254	438005
227256	234365
227256	424700
227256	477939
227256	483115
227256	483117
227256	523088
227256	546063
227256	547242
227256	547325
227258	231855
227258	256590
227258	276044
227258	292563
227258	313003
227258	336517
227258	365762
227258	372155
227258	414267
227258	466493
227258	483446
227258	489749
227258	527467
227258	541514
227259	245576
227259	248603
227259	324375
227259	326292
227259	338371
227259	347696
227259	369999
227259	408912
227259	409006
227259	442384
227259	511251
227259	515742
227259	541502
227261	331261
227261	434851
227261	492556
227263	255159
227263	367257
227263	485474
227265	369857
227267	245237
227267	275000
227267	319276
227268	441511
227269	252327
227269	271486
227269	392569
227269	397628
227269	413386
227269	416975
227269	440720
227269	506528
227269	515008
227269	532160
227271	249310
227271	315155
227271	346822
227271	430837
227271	464097
227271	523374
227271	533871
227275	291437
227278	320948
227278	379006
227278	505849
227281	243660
227281	262650
227281	328406
227281	369888
227281	452144
227281	486756
227281	520378
227283	260385
227283	278742
227283	340339
227283	344390
227283	372319
227283	409781
227284	479229
227285	462015
227285	500006
227285	508748
227287	278523
227287	467570
227288	235967
227289	244206
227289	468228
227290	237924
227290	490788
227290	528883
227291	319247
227291	403755
227291	444648
227292	431375
227292	447835
227292	520015
227293	376273
227293	389842
227293	470368
227295	262038
227297	235137
227297	383489
227297	396999
227299	273557
227300	253282
227300	265146
227300	385259
227300	410697
227300	471605
227300	480228
227302	374162
227302	396401
227303	312420
227303	521338
227308	544034
227309	344495
227309	351239
227309	376706
227309	384026
227309	409939
227309	460845
227310	280979
227310	393624
227311	307372
227311	329351
227311	360913
227311	398742
227312	344704
227312	483099
227312	491839
227312	534879
227316	288129
227316	539477
227317	230830
227317	234161
227317	242888
227317	415208
227317	420243
227317	486313
227317	519479
227318	363736
227322	232315
227322	237782
227322	247400
227322	252384
227322	301139
227322	307631
227322	350627
227322	359003
227322	360752
227322	431841
227322	470321
227322	514006
227322	514613
227325	439291
227325	502784
227326	265620
227326	268747
227326	292419
227328	264440
227328	282632
227328	296794
227332	229782
227332	275076
227333	246107
227333	351379
227333	379077
227333	434792
227333	441565
227333	499428
227335	252101
227335	356093
227335	384472
227335	489340
227335	542311
227338	404097
227338	458308
227338	519980
227339	284763
227339	486072
227339	531303
227341	228732
227341	251339
227341	287560
227341	306817
227341	323750
227341	334751
227341	417056
227341	442406
227341	480665
227342	253795
227342	315977
227342	367203
227342	372428
227342	437327
227342	488225
227342	533829
227343	319112
227344	253034
227344	327494
227344	409362
227344	460061
227345	264150
227345	519742
227345	536884
227346	503001
227347	228313
227347	475650
227349	262613
227349	403414
227349	509131
227351	264086
227351	292759
227351	350074
227351	423469
227351	434663
227351	462878
227351	489456
227351	494333
227352	390065
227352	447416
227352	530615
227353	386126
227354	261966
227354	269289
227354	293784
227354	362248
227354	370543
227354	371351
227354	379607
227354	392500
227354	404861
227354	437451
227354	447669
227354	453089
227354	460795
227354	470958
227354	475576
227354	496593
227357	496682
227357	524078
227357	531483
227360	269812
227360	287023
227360	310412
227360	523231
227364	527165
227367	258563
227367	314787
227369	286151
227370	473621
227371	264565
227371	288202
227371	306051
227372	261493
227372	539455
227372	543141
227372	543292
227372	545923
227373	318165
227373	473427
227374	326646
227374	376766
227376	470445
227376	519642
227379	256802
227379	273922
227379	273923
227379	385969
227379	496244
227379	546439
227379	547647
227380	510880
227381	360731
227381	504135
227381	534767
227384	466120
227384	542449
227384	546117
227384	547301
227384	548219
227386	234112
227386	280754
227386	283268
227386	285073
227387	309574
227387	372557
227389	354767
227389	546225
227393	246077
227395	548091
227396	285054
227397	263904
227397	537980
227398	252157
227398	257886
227398	377059
227399	250974
227399	275447
227399	410197
227400	285165
227400	285526
227400	399644
227400	465263
227400	485820
227401	364895
227402	297385
227402	494585
227402	522746
227402	548250
227403	248038
227403	317810
227405	445241
227406	320438
227406	344511
227406	440277
227406	464571
227407	422869
227407	478582
227407	482662
227410	322833
227410	480569
227410	483402
227412	237940
227412	250103
227412	253552
227412	277834
227412	279498
227412	334072
227412	449426
227412	486093
227413	316955
227413	317860
227413	492779
227413	506367
227415	520029
227418	338023
227418	416377
227418	497314
227421	254881
227421	306010
227421	365390
227421	524852
227421	527339
227428	359407
227428	360930
227429	325642
227429	332011
227429	454041
227429	458153
227429	525954
227433	244978
227433	321808
227433	431457
227434	259542
227435	334325
227435	364678
227435	453903
227438	547988
227441	272696
227441	291389
227441	293276
227441	307016
227441	478581
227442	468329
227442	468330
227442	528832
227442	543225
227442	543627
227446	264946
227446	370245
227447	337256
227447	357014
227447	372192
227447	402724
227447	404659
227448	451153
227448	463035
227448	504004
227448	507812
227448	515234
227448	542937
227451	293738
227451	309155
227451	354336
227451	363932
227451	430878
227452	456450
227456	265419
227456	331189
227456	423068
227456	426958
227456	450805
227456	516471
227458	522309
227459	344894
227459	437890
227461	274225
227461	280396
227461	301021
227461	404522
227461	459542
227464	227735
227465	414070
227465	436756
227466	376776
227468	382242
227468	382251
227468	382254
227469	283428
227469	546955
227470	488091
227471	424375
227471	473581
227472	250033
227472	420929
227473	390434
227473	396377
227474	448652
227475	424902
227475	526005
227475	528059
227478	276239
227478	290388
227479	366539
227479	530454
227480	307351
227480	307622
227480	466810
227480	513372
227481	432660
227483	403442
227483	511067
227485	245759
227486	239107
227486	367174
227486	508972
227488	281236
227488	370385
227488	417378
227488	456653
227488	487555
227492	273339
227495	518838
227496	484995
227497	389329
227497	422156
227497	474249
227497	509032
227499	280407
227499	369691
227499	372046
227499	503659
227500	464894
227501	277942
227503	244474
227503	272732
227503	285609
227503	304930
227503	323825
227503	398035
227503	460694
227503	484391
227503	509092
227503	517223
227508	299441
227508	364300
227508	382782
227508	412720
227508	493665
227509	265610
227510	300980
227510	301035
227510	318209
227510	322346
227510	527796
227511	324382
227511	401050
227514	320278
227514	510034
227516	396870
227516	428880
227516	498315
227518	246275
227518	427993
227518	530903
227520	346480
227522	297333
227525	393017
227526	359042
227526	392613
227526	460304
227526	495764
227529	548250
227530	252291
227530	321947
227530	323058
227530	346172
227530	385057
227531	320513
227531	444541
227531	534658
227533	376793
227533	542601
227536	350731
227536	429496
227538	350793
227538	380705
227540	331334
227540	392564
227540	537715
227541	241675
227541	453500
227542	425880
227549	313747
227550	276936
227550	396582
227550	418575
227553	295840
227553	393740
227553	477468
227553	498601
227554	546358
227554	547508
227554	548112
227555	529996
